iter	Passed	Remaining
264	1964	368761
265	1971	368652
266	1978	368574
267	1985	368448
268	1991	368254
269	1999	368244
270	2006	368197
271	2013	368177
272	2020	368011
273	2027	367977
274	2035	368034
275	2042	367957
276	2048	367712
277	2055	367580
278	2061	367390
279	2068	367236
280	2074	367109
281	2081	367002
282	2088	366862
283	2094	366667
284	2101	366562
285	2108	366482
286	2115	366512
287	2123	366565
288	2130	366498
289	2137	366392
290	2144	366315
291	2151	366282
292	2158	366223
293	2165	366088
294	2172	365997
295	2179	366031
296	2186	365942
297	2194	366034
298	2201	366023
299	2209	365996
300	2216	365993
301	2224	366015
302	2231	365967
303	2238	366009
304	2246	366055
305	2255	366278
306	2262	366231
307	2270	366351
308	2278	366470
309	2287	366621
310	2296	366869
311	2304	366968
312	2311	366937
313	2320	367141
314	2328	367216
315	2335	367203
316	2343	367339
317	2351	367325
318	2358	367300
319	2367	367490
320	2374	367500
321	2382	367547
322	2391	367775
323	2398	367739
324	2406	367782
325	2414	367914
326	2422	367937
327	2429	367974
328	2437	368072
329	2445	368084
330	2452	368065
331	2461	368281
332	2469	368274
333	2476	368284
334	2485	368476
335	2493	368535
336	2501	368676
337	2509	368765
338	2517	368856
339	2526	368945
340	2533	368936
341	2541	368954
342	2548	369020
343	2557	369107
344	2564	369086
345	2571	369084
346	2579	369110
347	2586	369023
348	2593	368963
349	2600	368915
350	2607	368811
351	2613	368653
352	2620	368576
353	2627	368512
354	2634	368404
355	2640	368281
356	2647	368185
357	2654	368140
358	2661	367986
359	2668	367915
360	2675	367829
361	2681	367714
362	2688	367617
363	2695	367522
364	2701	367370
365	2708	367242
366	2715	367188
367	2722	367149
368	2729	367058
369	2735	366986
370	2742	366931
371	2750	366885
372	2757	366862
373	2764	366798
374	2770	366674
375	2777	366635
376	2785	366620
377	2793	366706
378	2800	366646
379	2807	366540
380	2813	366450
381	2822	366555
382	2829	366503
383	2835	366391
384	2842	366322
385	2849	366214
386	2856	366154
387	2864	366216
388	2871	366167
389	2877	366065
390	2884	365992
391	2891	365905
392	2899	365935
393	2906	365882
394	2913	365928
395	2921	365922
396	2929	366044
397	2936	366031
398	2943	365960
399	2950	365875
400	2957	365823
401	2964	365781
402	2971	365682
403	2978	365625
404	2985	365611
405	2992	365507
406	2999	365484
407	3006	365403
408	3013	365344
409	3020	365283
410	3027	365223
411	3033	365158
412	3040	365108
413	3047	365066
414	3054	364997
415	3061	364876
416	3067	364788
417	3074	364645
418	3080	364554
419	3087	364504
420	3095	364493
421	3101	364395
422	3108	364317
423	3115	364227
424	3121	364123
425	3129	364184
426	3137	364199
427	3143	364142
428	3151	364115
429	3159	364183
430	3166	364193
431	3173	364169
432	3181	364163
433	3188	364184
434	3195	364075
435	3201	363987
436	3209	363969
437	3216	363955
438	3223	363864
439	3230	363921
440	3237	363865
441	3244	363819
442	3251	363723
443	3258	363667
444	3265	363601
445	3272	363565
446	3279	363565
447	3286	363498
448	3293	363465
449	3300	363432
450	3307	363368
451	3313	363278
452	3321	363238
453	3328	363216
454	3334	363147
455	3342	363131
456	3349	363109
457	3356	363060
458	3363	363021
459	3371	363087
460	3379	363160
461	3386	363131
462	3393	363072
463	3401	363100
464	3407	363042
465	3415	363040
466	3422	362984
467	3428	362903
468	3435	362858
469	3443	362854
470	3449	362778
471	3456	362738
472	3463	362645
473	3469	362530
474	3477	362552
475	3484	362501
476	3490	362419
477	3497	362387
478	3504	362298
479	3511	362242
480	3518	362204
481	3525	362190
482	3532	362174
483	3539	362064
484	3545	362019
485	3552	361929
486	3558	361819
487	3566	361821
488	3573	361863
489	3581	361830
490	3587	361756
491	3593	361615
492	3599	361499
493	3606	361418
494	3613	361346
495	3620	361306
496	3626	361216
497	3633	361128
498	3639	361016
499	3645	360933
500	3652	360885
501	3658	360783
502	3665	360658
503	3671	360552
504	3677	360449
505	3683	360328
506	3690	360237
507	3696	360145
508	3703	360100
509	3710	360096
510	3718	360098
511	3724	359988
512	3730	359896
513	3737	359818
514	3743	359733
515	3750	359661
516	3758	359701
517	3765	359709
518	3772	359619
519	3778	359529
520	3785	359498
521	3792	359497
522	3799	359463
523	3806	359401
524	3813	359412
525	3820	359335
526	3826	359236
527	3833	359166
528	3839	359098
529	3846	359000
530	3853	358955
531	3860	358953
532	3866	358852
533	3872	358751
534	3878	358638
535	3885	358597
536	3892	358568
537	3899	358553
538	3906	358456
539	3912	358381
540	3919	358328
541	3926	358266
542	3932	358156
543	3938	358082
544	3944	357977
545	3951	357903
546	3958	357862
547	3965	357856
548	3972	357814
549	3979	357764
550	3985	357700
551	3992	357627
552	4000	357668
553	4006	357609
554	4014	357641
555	4021	357634
556	4028	357603
557	4035	357565
558	4041	357491
559	4048	357454
560	4055	357363
561	4061	357323
562	4068	357257
563	4075	357205
564	4081	357119
565	4087	357016
566	4094	356954
567	4100	356893
568	4108	356932
569	4115	356854
570	4122	356832
571	4128	356745
572	4134	356684
573	4142	356676
574	4149	356644
575	4156	356611
576	4162	356568
577	4169	356492
578	4176	356494
579	4183	356455
580	4190	356401
581	4196	356365
582	4203	356293
583	4209	356189
584	4216	356131
585	4221	356013
586	4228	355972
587	4235	355945
588	4242	355924
589	4249	355901
590	4256	355820
591	4263	355796
592	4269	355683
593	4275	355603
594	4281	355547
595	4288	355460
596	4294	355372
597	4300	355247
598	4306	355160
599	4312	355092
600	4319	355021
601	4325	354958
602	4331	354860
603	4338	354806
604	4345	354761
605	4352	354798
606	4359	354710
607	4365	354648
608	4371	354528
609	4377	354434
610	4383	354362
611	4390	354322
612	4398	354339
613	4404	354299
614	4411	354211
615	4417	354109
616	4423	354016
617	4429	353929
618	4435	353865
619	4442	353818
620	4449	353789
621	4456	353773
622	4463	353750
623	4470	353720
624	4476	353662
625	4483	353622
626	4490	353609
627	4497	353604
628	4503	353502
629	4510	353467
630	4517	353411
631	4523	353321
632	4529	353266
633	4535	353153
634	4541	353081
635	4548	353042
636	4557	353144
637	4564	353133
638	4571	353117
639	4577	353044
640	4583	352964
641	4589	352866
642	4596	352811
643	4602	352756
644	4608	352638
645	4614	352563
646	4620	352465
647	4626	352356
648	4633	352301
649	4639	352266
650	4646	352204
651	4653	352197
652	4660	352159
653	4666	352080
654	4672	351987
655	4678	351918
656	4685	351876
657	4692	351885
658	4699	351832
659	4705	351784
660	4711	351713
661	4718	351699
662	4724	351596
663	4731	351544
664	4737	351480
665	4744	351427
666	4750	351340
667	4756	351300
668	4762	351207
669	4769	351174
670	4775	351100
671	4781	351020
672	4788	350962
673	4794	350886
674	4800	350814
675	4806	350724
676	4812	350643
677	4819	350584
678	4825	350483
679	4831	350441
680	4838	350384
681	4845	350370
682	4852	350356
683	4859	350338
684	4865	350277
685	4871	350222
686	4878	350146
687	4884	350108
688	4890	350043
689	4897	350002
690	4903	349936
691	4910	349875
692	4916	349780
693	4923	349762
694	4929	349692
695	4935	349643
696	4942	349623
697	4950	349661
698	4957	349631
699	4963	349556
700	4969	349486
701	4976	349441
702	4982	349391
703	4990	349416
704	4996	349336
705	5002	349267
706	5008	349210
707	5015	349155
708	5021	349090
709	5028	349082
710	5034	349011
711	5040	348938
712	5047	348907
713	5054	348923
714	5062	348939
715	5069	348916
716	5076	348944
717	5082	348872
718	5089	348833
719	5095	348762
720	5102	348719
721	5107	348606
722	5113	348520
723	5120	348509
724	5126	348437
725	5134	348450
726	5140	348390
727	5147	348381
728	5154	348370
729	5160	348318
730	5167	348285
731	5174	348243
732	5180	348177
733	5186	348118
734	5192	348059
735	5199	348005
736	5205	347974
737	5212	347945
738	5218	347882
739	5225	347827
740	5231	347804
741	5238	347768
742	5244	347702
743	5251	347655
744	5257	347613
745	5264	347565
746	5270	347505
747	5277	347478
748	5283	347437
749	5289	347367
750	5295	347275
751	5301	347189
752	5307	347115
753	5313	347045
754	5320	347012
755	5326	346934
756	5332	346885
757	5339	346878
758	5347	346896
759	5353	346871
760	5361	346874
761	5368	346882
762	5375	346853
763	5381	346812
764	5388	346778
765	5394	346736
766	5402	346754
767	5408	346675
768	5415	346675
769	5421	346643
770	5429	346665
771	5436	346661
772	5443	346633
773	5449	346596
774	5455	346509
775	5461	346461
776	5468	346416
777	5475	346408
778	5481	346333
779	5488	346319
780	5494	346276
781	5501	346234
782	5507	346175
783	5513	346136
784	5520	346073
785	5526	346034
786	5533	346009
787	5539	345969
788	5546	345941
789	5552	345902
790	5560	345898
791	5566	345871
792	5573	345847
793	5580	345830
794	5587	345857
795	5605	346497
796	5625	347307
797	5643	347959
798	5650	347974
799	5659	348065
800	5668	348188
801	5678	348370
802	5689	348566
803	5697	348629
804	5705	348644
805	5712	348666
806	5720	348728
807	5727	348721
808	5735	348752
809	5743	348771
810	5750	348762
811	5756	348722
812	5763	348696
813	5770	348669
814	5776	348608
815	5782	348553
816	5789	348505
817	5796	348490
818	5801	348361
819	5807	348313
820	5813	348239
821	5820	348217
822	5826	348168
823	5833	348141
824	5840	348121
825	5846	348055
826	5852	347978
827	5858	347891
828	5864	347849
829	5870	347775
830	5876	347679
831	5882	347610
832	5888	347544
833	5894	347464
834	5900	347401
835	5906	347332
836	5912	347256
837	5918	347210
838	5924	347137
839	5930	347081
840	5936	347011
841	5942	346965
842	5949	346909
843	5954	346819
844	5961	346789
845	5968	346776
846	5974	346722
847	5980	346671
848	5986	346569
849	5993	346536
850	5999	346476
851	6005	346416
852	6011	346349
853	6017	346294
854	6024	346299
855	6031	346264
856	6037	346218
857	6044	346174
858	6049	346098
859	6056	346057
860	6062	346003
861	6068	345945
862	6074	345880
863	6080	345803
864	6086	345752
865	6093	345707
866	6099	345668
867	6106	345625
868	6112	345577
869	6118	345515
870	6124	345473
871	6131	345423
872	6136	345350
873	6142	345278
874	6148	345207
875	6155	345163
876	6161	345135
877	6167	345066
878	6173	344994
879	6179	344911
880	6184	344820
881	6190	344757
882	6196	344704
883	6202	344603
884	6207	344524
885	6213	344461
886	6219	344389
887	6225	344316
888	6231	344261
889	6237	344183
890	6244	344151
891	6250	344094
892	6255	343984
893	6261	343935
894	6268	343922
895	6274	343860
896	6280	343798
897	6286	343736
898	6292	343659
899	6298	343597
900	6303	343527
901	6309	343458
902	6315	343386
903	6321	343340
904	6327	343279
905	6334	343243
906	6340	343185
907	6346	343149
908	6352	343080
909	6358	343024
910	6364	342925
911	6370	342864
912	6375	342797
913	6382	342749
914	6387	342677
915	6393	342593
916	6399	342537
917	6405	342479
918	6410	342390
919	6416	342328
920	6422	342244
921	6428	342186
922	6434	342120
923	6439	342028
924	6445	341983
925	6451	341920
926	6457	341869
927	6465	341874
928	6472	341896
929	6478	341853
930	6484	341792
931	6490	341719
932	6496	341633
933	6502	341581
934	6508	341520
935	6513	341428
936	6518	341340
937	6524	341273
938	6530	341221
939	6536	341147
940	6542	341091
941	6548	341030
942	6554	340974
943	6560	340939
944	6566	340876
945	6573	340847
946	6578	340777
947	6584	340693
948	6590	340634
949	6596	340565
950	6602	340507
951	6608	340480
952	6614	340414
953	6619	340310
954	6625	340239
955	6631	340194
956	6637	340145
957	6643	340101
958	6649	340023
959	6655	339972
960	6661	339932
961	6667	339884
962	6674	339868
963	6681	339872
964	6687	339808
965	6693	339768
966	6699	339722
967	6706	339702
968	6712	339644
969	6718	339588
970	6724	339551
971	6730	339487
972	6736	339447
973	6742	339383
974	6748	339319
975	6754	339278
976	6761	339250
977	6767	339204
978	6773	339172
979	6779	339118
980	6785	339041
981	6791	338997
982	6797	338935
983	6802	338876
984	6808	338809
985	6814	338736
986	6820	338672
987	6825	338615
988	6832	338573
989	6838	338542
990	6844	338478
991	6850	338439
992	6856	338408
993	6862	338348
994	6868	338299
995	6874	338254
996	6881	338215
997	6887	338178
998	6893	338138
999	6899	338092
1000	6906	338052
1001	6911	337975
1002	6917	337898
1003	6922	337836
1004	6929	337800
1005	6935	337766
1006	6941	337717
1007	6947	337666
1008	6953	337640
1009	6960	337634
1010	6967	337594
1011	6973	337560
1012	6980	337541
1013	6986	337498
1014	6991	337432
1015	6997	337386
1016	7003	337316
1017	7008	337240
1018	7015	337212
1019	7021	337183
1020	7027	337132
1021	7033	337078
1022	7039	337029
1023	7045	336963
1024	7050	336894
1025	7056	336848
1026	7062	336792
1027	7068	336748
1028	7075	336707
1029	7081	336689
1030	7087	336638
1031	7095	336656
1032	7101	336648
1033	7108	336640
1034	7115	336648
1035	7122	336611
1036	7129	336620
1037	7135	336569
1038	7141	336521
1039	7147	336462
1040	7152	336408
1041	7159	336370
1042	7165	336334
1043	7170	336260
1044	7176	336195
1045	7182	336141
1046	7187	336064
1047	7193	336003
1048	7199	335972
1049	7206	335962
1050	7212	335893
1051	7218	335850
1052	7223	335786
1053	7230	335760
1054	7236	335725
1055	7242	335676
1056	7248	335623
1057	7254	335586
1058	7261	335569
1059	7266	335489
1060	7272	335446
1061	7278	335414
1062	7284	335366
1063	7290	335298
1064	7297	335293
1065	7302	335232
1066	7309	335232
1067	7316	335231
1068	7323	335213
1069	7329	335180
1070	7336	335160
1071	7342	335113
1072	7348	335071
1073	7353	335008
1074	7359	334956
1075	7366	334924
1076	7372	334918
1077	7379	334892
1078	7385	334853
1079	7391	334795
1080	7396	334739
1081	7402	334681
1082	7409	334662
1083	7415	334637
1084	7421	334572
1085	7427	334516
1086	7433	334498
1087	7439	334457
1088	7445	334398
1089	7450	334334
1090	7457	334299
1091	7462	334238
1092	7469	334208
1093	7475	334176
1094	7481	334123
1095	7487	334074
1096	7492	334011
1097	7498	333948
1098	7504	333919
1099	7511	333912
1100	7517	333863
1101	7523	333839
1102	7529	333803
1103	7535	333761
1104	7541	333720
1105	7547	333661
1106	7553	333638
1107	7560	333630
1108	7566	333568
1109	7572	333549
1110	7578	333484
1111	7584	333458
1112	7591	333427
1113	7597	333385
1114	7602	333327
1115	7608	333266
1116	7614	333251
1117	7620	333196
1118	7627	333170
1119	7632	333111
1120	7638	333071
1121	7644	333011
1122	7650	332955
1123	7655	332899
1124	7661	332861
1125	7667	332806
1126	7674	332802
1127	7680	332780
1128	7686	332733
1129	7692	332695
1130	7698	332639
1131	7703	332577
1132	7710	332538
1133	7716	332530
1134	7722	332488
1135	7729	332492
1136	7736	332471
1137	7743	332470
1138	7749	332451
1139	7756	332427
1140	7762	332384
1141	7767	332322
1142	7773	332291
1143	7779	332234
1144	7785	332187
1145	7791	332134
1146	7796	332088
1147	7802	332028
1148	7808	331966
1149	7814	331935
1150	7820	331895
1151	7826	331853
1152	7832	331831
1153	7838	331801
1154	7845	331798
1155	7852	331779
1156	7858	331742
1157	7864	331698
1158	7870	331664
1159	7876	331615
1160	7881	331551
1161	7887	331490
1162	7893	331454
1163	7898	331398
1164	7904	331363
1165	7911	331345
1166	7917	331300
1167	7923	331276
1168	7929	331236
1169	7935	331203
1170	7941	331169
1171	7948	331142
1172	7954	331101
1173	7960	331082
1174	7967	331059
1175	7973	331015
1176	7980	331019
1177	7986	331013
1178	7993	330997
1179	8000	330984
1180	8005	330931
1181	8011	330904
1182	8017	330864
1183	8024	330834
1184	8030	330819
1185	8036	330773
1186	8042	330720
1187	8048	330696
1188	8054	330658
1189	8060	330630
1190	8067	330617
1191	8073	330590
1192	8080	330570
1193	8085	330511
1194	8090	330436
1195	8096	330385
1196	8101	330316
1197	8107	330265
1198	8112	330208
1199	8119	330191
1200	8125	330150
1201	8131	330116
1202	8137	330070
1203	8142	330016
1204	8148	329981
1205	8155	329983
1206	8161	329938
1207	8167	329905
1208	8174	329889
1209	8179	329836
1210	8186	329802
1211	8191	329760
1212	8197	329709
1213	8203	329661
1214	8209	329635
1215	8215	329601
1216	8221	329551
1217	8227	329526
1218	8233	329476
1219	8239	329432
1220	8245	329397
1221	8251	329353
1222	8257	329333
1223	8263	329282
1224	8269	329243
1225	8274	329194
1226	8280	329131
1227	8285	329087
1228	8292	329060
1229	8298	329029
1230	8304	329006
1231	8310	328952
1232	8315	328901
1233	8321	328845
1234	8327	328818
1235	8333	328782
1236	8339	328736
1237	8345	328698
1238	8350	328647
1239	8356	328602
1240	8363	328587
1241	8368	328533
1242	8374	328488
1243	8380	328472
1244	8388	328480
1245	8394	328448
1246	8400	328414
1247	8405	328366
1248	8411	328307
1249	8416	328251
1250	8422	328204
1251	8427	328142
1252	8433	328084
1253	8439	328073
1254	8446	328067
1255	8453	328051
1256	8458	328009
1257	8463	327942
1258	8469	327885
1259	8475	327834
1260	8481	327805
1261	8486	327761
1262	8492	327719
1263	8497	327652
1264	8503	327598
1265	8508	327542
1266	8514	327509
1267	8520	327445
1268	8525	327389
1269	8531	327339
1270	8537	327306
1271	8542	327259
1272	8548	327204
1273	8554	327179
1274	8560	327139
1275	8566	327106
1276	8572	327084
1277	8577	327013
1278	8583	326984
1279	8590	326973
1280	8595	326918
1281	8601	326883
1282	8607	326846
1283	8613	326803
1284	8618	326749
1285	8624	326702
1286	8630	326660
1287	8636	326618
1288	8642	326592
1289	8648	326571
1290	8654	326516
1291	8660	326480
1292	8665	326439
1293	8672	326423
1294	8677	326350
1295	8682	326306
1296	8688	326263
1297	8694	326222
1298	8701	326210
1299	8707	326184
1300	8713	326162
1301	8719	326116
1302	8725	326109
1303	8732	326087
1304	8737	326046
1305	8743	325989
1306	8750	326004
1307	8757	325997
1308	8763	325964
1309	8768	325918
1310	8775	325911
1311	8782	325899
1312	8787	325859
1313	8794	325848
1314	8800	325812
1315	8806	325785
1316	8812	325761
1317	8818	325716
1318	8824	325690
1319	8829	325638
1320	8835	325606
1321	8841	325555
1322	8847	325524
1323	8854	325516
1324	8859	325453
1325	8865	325420
1326	8871	325385
1327	8876	325329
1328	8882	325290
1329	8888	325267
1330	8894	325235
1331	8899	325175
1332	8905	325124
1333	8911	325105
1334	8916	325044
1335	8922	324996
1336	8928	324975
1337	8933	324921
1338	8939	324874
1339	8945	324857
1340	8952	324829
1341	8957	324784
1342	8962	324723
1343	8969	324717
1344	8975	324681
1345	8980	324632
1346	8986	324579
1347	8992	324544
1348	8997	324492
1349	9003	324472
1350	9010	324456
1351	9016	324430
1352	9021	324379
1353	9027	324338
1354	9033	324311
1355	9040	324295
1356	9046	324272
1357	9052	324247
1358	9058	324213
1359	9064	324192
1360	9069	324138
1361	9075	324084
1362	9081	324058
1363	9086	324006
1364	9092	323971
1365	9098	323946
1366	9104	323905
1367	9109	323853
1368	9115	323826
1369	9121	323795
1370	9128	323772
1371	9134	323749
1372	9139	323707
1373	9145	323671
1374	9151	323640
1375	9157	323583
1376	9163	323578
1377	9169	323549
1378	9175	323510
1379	9181	323491
1380	9187	323456
1381	9193	323437
1382	9199	323407
1383	9206	323380
1384	9212	323367
1385	9218	323351
1386	9224	323308
1387	9230	323284
1388	9237	323282
1389	9243	323265
1390	9250	323260
1391	9256	323221
1392	9261	323182
1393	9267	323141
1394	9274	323138
1395	9279	323085
1396	9285	323040
1397	9291	323018
1398	9297	322987
1399	9302	322945
1400	9308	322895
1401	9314	322876
1402	9321	322861
1403	9327	322833
1404	9332	322792
1405	9338	322752
1406	9345	322751
1407	9351	322732
1408	9357	322714
1409	9363	322679
1410	9369	322646
1411	9375	322618
1412	9381	322603
1413	9387	322568
1414	9393	322541
1415	9399	322494
1416	9405	322460
1417	9411	322439
1418	9417	322413
1419	9422	322353
1420	9429	322349
1421	9435	322344
1422	9441	322321
1423	9448	322312
1424	9455	322313
1425	9462	322323
1426	9471	322387
1427	9477	322362
1428	9482	322314
1429	9489	322296
1430	9495	322285
1431	9501	322266
1432	9507	322241
1433	9513	322200
1434	9519	322167
1435	9525	322128
1436	9530	322085
1437	9536	322056
1438	9543	322050
1439	9549	322023
1440	9555	321993
1441	9560	321941
1442	9566	321913
1443	9572	321886
1444	9578	321862
1445	9584	321835
1446	9589	321781
1447	9595	321749
1448	9601	321697
1449	9606	321667
1450	9612	321640
1451	9619	321614
1452	9624	321561
1453	9630	321527
1454	9636	321504
1455	9642	321489
1456	9649	321500
1457	9656	321496
1458	9662	321481
1459	9669	321462
1460	9675	321438
1461	9681	321433
1462	9687	321411
1463	9694	321393
1464	9700	321377
1465	9705	321329
1466	9712	321320
1467	9718	321289
1468	9724	321270
1469	9730	321243
1470	9736	321214
1471	9743	321202
1472	9750	321207
1473	9756	321185
1474	9762	321178
1475	9768	321136
1476	9774	321116
1477	9780	321088
1478	9785	321044
1479	9792	321028
1480	9798	321005
1481	9804	320977
1482	9810	320946
1483	9816	320928
1484	9822	320893
1485	9829	320891
1486	9835	320889
1487	9841	320860
1488	9848	320855
1489	9854	320822
1490	9860	320797
1491	9869	320881
1492	9877	320915
1493	9884	320910
1494	9890	320880
1495	9896	320867
1496	9901	320819
1497	9908	320803
1498	9913	320768
1499	9920	320750
1500	9926	320730
1501	9932	320707
1502	9939	320701
1503	9944	320670
1504	9950	320637
1505	9956	320609
1506	9962	320583
1507	9968	320556
1508	9974	320512
1509	9979	320483
1510	9985	320442
1511	9991	320403
1512	9997	320387
1513	10002	320346
1514	10009	320322
1515	10015	320296
1516	10020	320263
1517	10026	320224
1518	10032	320215
1519	10039	320196
1520	10045	320175
1521	10051	320169
1522	10058	320148
1523	10064	320148
1524	10071	320148
1525	10078	320134
1526	10083	320098
1527	10090	320091
1528	10097	320092
1529	10104	320107
1530	10111	320111
1531	10117	320076
1532	10123	320056
1533	10128	320006
1534	10134	319983
1535	10140	319956
1536	10146	319928
1537	10151	319878
1538	10157	319841
1539	10163	319807
1540	10168	319771
1541	10175	319762
1542	10181	319730
1543	10186	319691
1544	10192	319661
1545	10197	319615
1546	10203	319590
1547	10210	319573
1548	10216	319551
1549	10221	319518
1550	10227	319477
1551	10233	319449
1552	10238	319407
1553	10244	319381
1554	10250	319357
1555	10256	319322
1556	10262	319292
1557	10268	319272
1558	10273	319216
1559	10278	319173
1560	10285	319156
1561	10291	319143
1562	10297	319131
1563	10303	319086
1564	10310	319083
1565	10316	319076
1566	10322	319053
1567	10328	319029
1568	10334	319010
1569	10340	318975
1570	10345	318927
1571	10351	318890
1572	10357	318859
1573	10363	318839
1574	10369	318822
1575	10375	318784
1576	10380	318756
1577	10386	318718
1578	10392	318703
1579	10398	318666
1580	10404	318633
1581	10410	318611
1582	10416	318586
1583	10421	318553
1584	10427	318507
1585	10433	318489
1586	10439	318459
1587	10445	318440
1588	10451	318410
1589	10457	318396
1590	10463	318370
1591	10469	318355
1592	10475	318328
1593	10481	318290
1594	10487	318271
1595	10493	318256
1596	10499	318224
1597	10505	318212
1598	10511	318171
1599	10517	318144
1600	10523	318135
1601	10529	318098
1602	10535	318073
1603	10541	318049
1604	10546	318009
1605	10552	317995
1606	10558	317961
1607	10564	317924
1608	10569	317883
1609	10576	317872
1610	10581	317830
1611	10587	317796
1612	10592	317759
1613	10598	317736
1614	10604	317696
1615	10609	317660
1616	10615	317624
1617	10621	317604
1618	10627	317574
1619	10632	317544
1620	10639	317528
1621	10645	317510
1622	10651	317486
1623	10657	317458
1624	10662	317425
1625	10669	317411
1626	10674	317369
1627	10680	317339
1628	10686	317314
1629	10692	317292
1630	10698	317265
1631	10704	317261
1632	10710	317231
1633	10716	317193
1634	10722	317173
1635	10728	317148
1636	10733	317121
1637	10739	317090
1638	10745	317047
1639	10750	317009
1640	10756	316977
1641	10761	316934
1642	10766	316895
1643	10772	316855
1644	10777	316813
1645	10783	316772
1646	10789	316751
1647	10794	316709
1648	10800	316677
1649	10806	316655
1650	10812	316629
1651	10817	316588
1652	10822	316546
1653	10829	316538
1654	10835	316524
1655	10841	316488
1656	10846	316444
1657	10851	316406
1658	10857	316368
1659	10862	316330
1660	10869	316318
1661	10875	316292
1662	10880	316246
1663	10885	316198
1664	10891	316167
1665	10896	316135
1666	10902	316117
1667	10909	316102
1668	10915	316077
1669	10920	316041
1670	10925	316002
1671	10931	315958
1672	10937	315959
1673	10944	315955
1674	10951	315945
1675	10957	315929
1676	10963	315920
1677	10970	315908
1678	10975	315883
